iter	RMSE
2899	0.006525633729
2900	0.00652537977
2901	0.006525113563
2902	0.006524714815
2903	0.006524572712
2904	0.006524268741
2905	0.006524039384
2906	0.006523768421
2907	0.006523526601
2908	0.006523302828
2909	0.006523078313
2910	0.006522934506
2911	0.006522564029
2912	0.006522414853
2913	0.006522171708
2914	0.00652178792
2915	0.006521610435
2916	0.006521342746
2917	0.006521141642
2918	0.006520774424
2919	0.006520384622
2920	0.006520081083
2921	0.006519804076
2922	0.006519607827
2923	0.00651946578
2924	0.006519261688
2925	0.006518990082
2926	0.006518707434
2927	0.006518566919
2928	0.006518398053
2929	0.006517932423
2930	0.00651769089
2931	0.006517381593
2932	0.006516931374
2933	0.006516689317
2934	0.006516296464
2935	0.006516030653
2936	0.006515669449
2937	0.006515328175
2938	0.006515130397
2939	0.00651484419
2940	0.006514598747
2941	0.006514459354
2942	0.006514360854
2943	0.00651414105
2944	0.006513728985
2945	0.006513587115
2946	0.006513337565
2947	0.00651308774
2948	0.006512943084
2949	0.006512807066
2950	0.006512369841
2951	0.006512219127
2952	0.006511944253
2953	0.006511729389
2954	0.006511435908
2955	0.00651104593
2956	0.006510773106
2957	0.006510474808
2958	0.0065101276
2959	0.00650985477
2960	0.00650966462
2961	0.006509395788
2962	0.006509149683
2963	0.006508984309
2964	0.00650861841
2965	0.006508279941
2966	0.006507935766
2967	0.006507729032
2968	0.006507408287
2969	0.006507151352
2970	0.006506999682
2971	0.006506850296
2972	0.006506750635
2973	0.006506623391
2974	0.006506450062
2975	0.006506035284
2976	0.006505878828
2977	0.006505628497
2978	0.006505433647
2979	0.006505119402
2980	0.006504857593
2981	0.006504491839
2982	0.006504400876
2983	0.006504039762
2984	0.006503879064
2985	0.006503741988
2986	0.006503469762
2987	0.006503086896
2988	0.006502823474
2989	0.006502442126
2990	0.006502208709
2991	0.006501986469
2992	0.006501856654
2993	0.006501572547
2994	0.006501259468
2995	0.006500904765
2996	0.006500761814
2997	0.006500509855
2998	0.006500357895
2999	0.006500032888
3000	0.006499906189
3001	0.006499560692
3002	0.006499252205
3003	0.006499095393
3004	0.006498961953
3005	0.006498668122
3006	0.006498444921
3007	0.00649808156
3008	0.00649777153
3009	0.006497385606
3010	0.006496983829
3011	0.006496811194
3012	0.006496444592
3013	0.00649610936
3014	0.006495744215
3015	0.006495543662
3016	0.006495246193
3017	0.006494911357
3018	0.006494711808
3019	0.006494407666
3020	0.006494068514
3021	0.006494013759
3022	0.006493821967
3023	0.006493404111
3024	0.006493281055
3025	0.006493052972
3026	0.006492853367
3027	0.006492691445
3028	0.006492492902
3029	0.006492243339
3030	0.006492060891
3031	0.006491755234
3032	0.00649145822
3033	0.006491200109
3034	0.006491007309
3035	0.006490799759
3036	0.006490514601
3037	0.006490359375
3038	0.006489990905
3039	0.006489680173
3040	0.006489342667
3041	0.006489197266
3042	0.006488854447
3043	0.006488588251
3044	0.006488284763
3045	0.006487918466
3046	0.006487742989
3047	0.006487641909
3048	0.00648724462
3049	0.006487129416
3050	0.006486756749
3051	0.006486561565
3052	0.006486241685
3053	0.006486057734
3054	0.006485896235
3055	0.006485748093
3056	0.006485627441
3057	0.006485327741
3058	0.006484973749
3059	0.006484883175
3060	0.006484773252
3061	0.006484543772
3062	0.006484325997
3063	0.006484146551
3064	0.006484013038
3065	0.006483629018
3066	0.006483468983
3067	0.006483232169
3068	0.006483086919
3069	0.00648275019
3070	0.00648257018
3071	0.006482254192
3072	0.006481944135
3073	0.006481673414
3074	0.006481378867
3075	0.006481023316
3076	0.006480789494
3077	0.006480478254
3078	0.006480191277
3079	0.006479827465
3080	0.006479552098
3081	0.006479208603
3082	0.006478756021
3083	0.006478593282
3084	0.006478296875
3085	0.006477948701
3086	0.006477731885
3087	0.00647740115
3088	0.006477094563
3089	0.006476937548
3090	0.006476755824
3091	0.006476515068
3092	0.006476146464
3093	0.006475902702
3094	0.006475666839
3095	0.006475511718
3096	0.006475390036
3097	0.006474947729
3098	0.006474772324
3099	0.006474446703
3100	0.006474094527
3101	0.006473899608
3102	0.006473634247
3103	0.006473430316
3104	0.006473076411
3105	0.006472718245
3106	0.006472407788
3107	0.006472227993
3108	0.006471994496
3109	0.006471874512
3110	0.006471750633
3111	0.006471510339
3112	0.006471329354
3113	0.00647118451
3114	0.006470839116
3115	0.006470503525
3116	0.006470168321
3117	0.006469905047
3118	0.006469596709
3119	0.006469455934
3120	0.006469162557
3121	0.006468863557
3122	0.006468682665
3123	0.006468419171
3124	0.006468223978
3125	0.006467862722
3126	0.006467542673
3127	0.006467369082
3128	0.006467197801
3129	0.006466911784
3130	0.0064667016
3131	0.006466332533
3132	0.006465954086
3133	0.006465561398
3134	0.006465234261
3135	0.006464866347
3136	0.006464559661
3137	0.006464280885
3138	0.006463879275
3139	0.006463645079
3140	0.006463286613
3141	0.006463057408
3142	0.006462907836
3143	0.006462688563
3144	0.00646236759
3145	0.006462210488
3146	0.006462027191
3147	0.006461928923
3148	0.006461558636
3149	0.006461313283
3150	0.006461039588
3151	0.006460752241
3152	0.006460314141
3153	0.006460136508
3154	0.006459845175
3155	0.006459556016
3156	0.006459261216
3157	0.006459033097
3158	0.006458688883
3159	0.006458379873
3160	0.006458056479
3161	0.006457770821
3162	0.006457505771
3163	0.006457229113
3164	0.006456877712
3165	0.006456795804
3166	0.006456519932
3167	0.006456211548
3168	0.006455827399
3169	0.006455585272
3170	0.00645528125
3171	0.006455093013
3172	0.006454919834
3173	0.006454546431
3174	0.006454235179
3175	0.006454064757
3176	0.006453636053
3177	0.00645336547
3178	0.006453089592
3179	0.006452749638
3180	0.006452554074
3181	0.006452167422
3182	0.006451878085
3183	0.006451583018
3184	0.006451316822
3185	0.006451121825
3186	0.006450751931
3187	0.006450385555
3188	0.006450085777
3189	0.00644989164
3190	0.00644971496
3191	0.006449481697
3192	0.006449152291
3193	0.006448859232
3194	0.006448634138
3195	0.006448398105
3196	0.006448075557
3197	0.006447941053
3198	0.00644768379
3199	0.006447271682
3200	0.006447021694
3201	0.006446769951
3202	0.006446458694
3203	0.006446336064
3204	0.006446133814
3205	0.006445899447
3206	0.006445754014
3207	0.006445426596
3208	0.006445224823
3209	0.00644510614
3210	0.006444979816
3211	0.006444749154
3212	0.006444380823
3213	0.006444079987
3214	0.006443771731
3215	0.006443414447
3216	0.00644304297
3217	0.006442850461
3218	0.006442616686
3219	0.006442427325
3220	0.006442233874
3221	0.006442078684
3222	0.006441813654
3223	0.006441468243
3224	0.006441202656
3225	0.006440886684
3226	0.006440604954
3227	0.006440217682
3228	0.006439988701
3229	0.006439608942
3230	0.006439260974
3231	0.006438901737
3232	0.006438529289
3233	0.006438268704
3234	0.006438126796
3235	0.006437827576
3236	0.006437628349
3237	0.00643738283
3238	0.006437214733
3239	0.006436960168
3240	0.006436697182
3241	0.00643640971
3242	0.0064361416
3243	0.006435774259
3244	0.006435590675
3245	0.006435396362
3246	0.006435246432
3247	0.006434957574
3248	0.006434658362
3249	0.006434357736
3250	0.006434022706
3251	0.006433767698
3252	0.006433545993
3253	0.006433308538
3254	0.006433075885
3255	0.006432745805
3256	0.00643260433
3257	0.006432236118
3258	0.006431923276
3259	0.006431522698
3260	0.006431236797
3261	0.006430897717
3262	0.006430710304
3263	0.006430530105
3264	0.006430272756
3265	0.006429979381
3266	0.006429651028
3267	0.006429531771
3268	0.006429405944
3269	0.006429163671
3270	0.006428996069
3271	0.006428721063
3272	0.006428553512
3273	0.006428404119
3274	0.006428175232
3275	0.006428032934
3276	0.006427731248
3277	0.006427597187
3278	0.006427401031
3279	0.006427221461
3280	0.006426987523
3281	0.006426810701
3282	0.006426521402
3283	0.006426181568
3284	0.006425934306
3285	0.006425683237
3286	0.006425566857
3287	0.006425279945
3288	0.006425121831
3289	0.006424710338
3290	0.006424348827
3291	0.006424074506
3292	0.006423932104
3293	0.006423762259
3294	0.00642341898
3295	0.006423198551
3296	0.00642296517
3297	0.006422756801
3298	0.006422561845
3299	0.006422254301
3300	0.006421836993
3301	0.006421702236
3302	0.006421521896
3303	0.006421401205
3304	0.006421283104
3305	0.006421025272
3306	0.006420869791
3307	0.006420641289
3308	0.006420367953
3309	0.006420088964
3310	0.006419802841
3311	0.0064195722
3312	0.006419405297
3313	0.006419119544
3314	0.006418834475
3315	0.006418482457
3316	0.006418113093
3317	0.006417797196
3318	0.006417587211
3319	0.006417387066
3320	0.006417148052
3321	0.00641687169
3322	0.00641666154
3323	0.006416370576
3324	0.006416148446
3325	0.006415767669
3326	0.006415694037
3327	0.006415327046
3328	0.006415029099
3329	0.006414873424
3330	0.006414461159
3331	0.006414150946
3332	0.006414003947
3333	0.006413639811
3334	0.006413379257
3335	0.006413044048
3336	0.006412688231
3337	0.006412285238
3338	0.006411949901
3339	0.006411672206
3340	0.006411472371
3341	0.006411274805
3342	0.006410988453
3343	0.006410801604
3344	0.006410473823
3345	0.006410235848
3346	0.006409915086
3347	0.006409723582
3348	0.006409465078
3349	0.006409209726
3350	0.006408832444
3351	0.006408392576
3352	0.006408203577
3353	0.006407963047
3354	0.006407770798
3355	0.006407597609
3356	0.006407332798
3357	0.00640704687
3358	0.006406867233
3359	0.006406607149
3360	0.006406450655
3361	0.006406119111
3362	0.006405847264
3363	0.006405599262
3364	0.006405487903
3365	0.006405305585
3366	0.00640494846
3367	0.006404727136
3368	0.006404510049
3369	0.006404298612
3370	0.006403917199
3371	0.006403661287
3372	0.006403511444
3373	0.006403308975
3374	0.006402990081
3375	0.006402737945
3376	0.006402438644
3377	0.006402253727
3378	0.006401918702
3379	0.006401610663
3380	0.006401386259
3381	0.006401214418
3382	0.006400847616
3383	0.006400487215
3384	0.006400199405
3385	0.006399862432
3386	0.006399616898
3387	0.006399366159
3388	0.006398966585
3389	0.006398627547
3390	0.006398290877
3391	0.006398015008
3392	0.006397686347
3393	0.0063973596
3394	0.006397250525
3395	0.006396943655
3396	0.006396713432
3397	0.006396307503
3398	0.00639601241
3399	0.006395744447
3400	0.006395360715
3401	0.006395026607
3402	0.006394741766
3403	0.006394493488
3404	0.006394211553
3405	0.006394006861
3406	0.006393619192
3407	0.006393443406
3408	0.00639310923
3409	0.006392906544
3410	0.006392663786
3411	0.006392438343
3412	0.006392193942
3413	0.006391915696
3414	0.006391597354
3415	0.006391469466
3416	0.006391342096
3417	0.006391090437
3418	0.0063909177
3419	0.006390760758
3420	0.00639056786
3421	0.006390209834
3422	0.006389967035
3423	0.006389656153
3424	0.006389263625
3425	0.006389168753
3426	0.00638887193
3427	0.006388550304
3428	0.006388299011
3429	0.006387960864
3430	0.006387613857
3431	0.006387261951
3432	0.006386970352
3433	0.00638669484
3434	0.006386372873
3435	0.00638610808
3436	0.006385798438
3437	0.006385510839
3438	0.006385197904
3439	0.006384993207
3440	0.006384615274
3441	0.006384391058
3442	0.006383989123
3443	0.006383744615
3444	0.006383619447
3445	0.006383348227
3446	0.006383136444
3447	0.006382885079
3448	0.006382700644
3449	0.006382475511
3450	0.006382159316
3451	0.006381879477
3452	0.006381584407
3453	0.006381308307
3454	0.006381049845
3455	0.006380835348
3456	0.00638049782
3457	0.006380162053
3458	0.006379939188
3459	0.006379722323
3460	0.006379393446
3461	0.006379145209
3462	0.006378809082
3463	0.006378610596
3464	0.006378312947
3465	0.006377923962
3466	0.006377769721
3467	0.006377393985
3468	0.00637714141
3469	0.006376870786
3470	0.006376681106
3471	0.006376480084
3472	0.006376255081
3473	0.006376077822
3474	0.006375864746
3475	0.006375554236
3476	0.006375324814
3477	0.006374995957
3478	0.00637486852
3479	0.006374476924
3480	0.006374174685
3481	0.006374001816
3482	0.006373733715
3483	0.006373444716
3484	0.00637313872
3485	0.006372842672
3486	0.006372646155
3487	0.006372352799
3488	0.006372129839
3489	0.006371789856
3490	0.006371589352
3491	0.006371309539
3492	0.006370962143
3493	0.006370711804
3494	0.006370523159
3495	0.00637020915
3496	0.006369990217
3497	0.006369829365
3498	0.006369508314
3499	0.006369296909
3500	0.006369009631
3501	0.006368798266
3502	0.006368513273
3503	0.00636813433
3504	0.006367935304
3505	0.006367759665
3506	0.0063675175
3507	0.006367185217
3508	0.006366903769
3509	0.006366600875
3510	0.006366371029
3511	0.006366093952
3512	0.00636579323
3513	0.00636556405
3514	0.006365234602
3515	0.0063650231
3516	0.006364862663
3517	0.006364478215
3518	0.006364328375
3519	0.006364002308
3520	0.006363725089
3521	0.006363582569
3522	0.006363305541
3523	0.006362992182
3524	0.006362690995
3525	0.00636243187
3526	0.006362106105
3527	0.006361783219
3528	0.006361533665
3529	0.006361271124
3530	0.006361182933
3531	0.00636092475
3532	0.006360626257
3533	0.006360363266
3534	0.006360187795
3535	0.006359919416
3536	0.006359576986
3537	0.006359302295
3538	0.006359140979
3539	0.006358833455
3540	0.00635848409
3541	0.00635828326
3542	0.006357965237
3543	0.006357823728
3544	0.006357487397
3545	0.006357264875
3546	0.006356869449
3547	0.006356564092
3548	0.006356232757
3549	0.006355961477
3550	0.006355769499
3551	0.006355497604
3552	0.006355097558
3553	0.006354730616
3554	0.006354587558
3555	0.006354349025
3556	0.00635410221
3557	0.006353907154
3558	0.006353561597
3559	0.006353252888
3560	0.006352932827
3561	0.006352626327
3562	0.006352501916
3563	0.006352331354
3564	0.006352103213
3565	0.006351903621
3566	0.006351583967
3567	0.006351341219
3568	0.006351230492
3569	0.006350989047
3570	0.006350693154
3571	0.006350398306
3572	0.006350257904
3573	0.0063499336
3574	0.006349699963
3575	0.006349316262
3576	0.006349002452
3577	0.006348692854
3578	0.006348424364
3579	0.006348225558
3580	0.006347988939
3581	0.006347677739
3582	0.006347273419
3583	0.006346945182
3584	0.006346818149
3585	0.00634666355
3586	0.006346448564
3587	0.006346234487
3588	0.006345989329
3589	0.006345611499
3590	0.006345346022
3591	0.006344991331
3592	0.00634460748
3593	0.006344315767
3594	0.006344079487
3595	0.006343843583
3596	0.006343712731
3597	0.006343513803
3598	0.006343267068
3599	0.006343135944
3600	0.006342853291
3601	0.006342585516
3602	0.006342375731
3603	0.00634210509
3604	0.006341915863
3605	0.006341648575
3606	0.006341538885
3607	0.006341132403
3608	0.00634079039
3609	0.006340517694
3610	0.006340198913
3611	0.006339840241
3612	0.006339678539
3613	0.006339360628
3614	0.006339089394
3615	0.006338888587
3616	0.006338754306
3617	0.006338586695
3618	0.00633842895
3619	0.006338210993
3620	0.006337923872
3621	0.006337757328
3622	0.006337419766
3623	0.006337265315
3624	0.006337169578
3625	0.006336853897
3626	0.006336542045
3627	0.006336296642
3628	0.006335986951
3629	0.006335660618
3630	0.006335460365
3631	0.006335150729
3632	0.006334891119
3633	0.006334581675
3634	0.006334359527
3635	0.00633404597
3636	0.006333739315
3637	0.006333612454
3638	0.006333351682
3639	0.006333075007
3640	0.006332785422
3641	0.006332667772
3642	0.006332475239
3643	0.006332196539
3644	0.006331958329
3645	0.006331797866
3646	0.006331688233
3647	0.006331563512
3648	0.006331338773
3649	0.006331029466
3650	0.006330847584
3651	0.006330577717
3652	0.006330307266
